State,address,cooking_type,cuisine,name,pr,rating,review,stars,usd_avg,price
CA,"1570 Stockton St., San Francisco 94113",Pizza,Pizza,Tony's Pizza Napoletana,$$,4.4,"A veritable polymath of pizza, Tony Gemignani serves every variety imaginable at his North Beach institution, from wood-fired Neapolitan to gas-cooked New York to 1,000-degree coal-fired. Tucked into the ground floor of a quaint Victorian, the sparse décor directs focus to the 12 styles of pizza on offer. It's always crowded, so expect a wait-and don't bring a big group. Pies and Italian-American dishes are as rich and complex as the space is simple, from the tangy, herbaceous tomato sauce lapping tender beef meatballs to the delicious interplay of soft quail eggs, smooth potato, and crisp guanciale atop a wood-fired pie. Can't wait? Gemignani also owns a quick-fix slice shop right next door, plus nearby Capo's, which focuses on Chicago-style pies.",0.0,37.0,2.0
CA,"3308 Grand Ave., Oakland 94609",Pizza,Pizza,Boot and Shoe Service,$$,4.3,"Named for its former incarnation as a shoe-repair shop, this very accommodating Grand Avenue standby brings stellar pizzas and a totally relaxed vibe to its hungry neighborhood. The light, bright space suits every configuration, from the solo dining counter to gregarious communal tables and a semi-private room for large groups. Adept servers cater to the whims of hipsters and families alike. Dig into blistered Californian pies like wild nettle and ricotta salata; or try bacon, Calabrian chili, and cream. Other menu offerings should also be explored, especially the chili-inflected heirloom bean ragù with a velvety soft-cooked egg, smoky from the wood-fired oven. Healthier options feature a nutty farro salad with tender marinated beets and fresh herbs.",0.0,37.0,2.0
CA,"2300 Webster St., Oakland 94612",Asian,Asian,Hawker Fare,$$,3.8,"Those hawker stalls across Southeast Asia may not qualify as trendy, but here in uptown Oakland, hipsters in oversized eyeglasses and skinny jeans clamor for humble and tasty (if toned-down) street food. Groups of hard-drinking twenty- and thirty-something's are everywhere at Hawker Fare, sharing plates, perusing the faux-graffiti on the walls, and bobbing their heads to the beat of their own soundtrack. They come for well-made Thai like arugula salad with lotus root, jicama, and Chinese sausage; or spicy gang dang tofu curry with pumpkin over steamed rice. Indeed, rice is everywhere on the menu, from lunchtime bowl combos to a coconut pudding with banana jam and sesame-a treat that merits the long waits.A second location in the Mission is equally popular.",0.0,18.5,2.0
CA,"385 Bel Marin Keys Blvd., Novato 94949",Thai,Thai,Arun,$$,4.4,"Don't be fooled by its location in an industrial park: this Thai restaurant is completely transporting, thanks to the small, well-tended garden in front, bubbling fountain, colorful walls, and dark wood tables. Dinner is more formal than lunch, but either service offers a calming air. The standards are all present and accounted for: satays, curries (like a delicious, mildly spiced red curry with prawns, squash, and bell pepper), and heaps of fragrant jasmine rice. At dinner, Thai barbecue is king and unveils an appealing Islamic lamb dish. Vibrant in appearance and fresh in flavor, all items are strong, but the moneybag-like curry pouches are particularly memorable, thanks to their golden exterior, tie of leek at the top, and rich ground chicken filling.",0.0,18.5,2.0
CA,"44 Webster St., Oakland 94607",Contemporary,American,Haven,$$$,4.6,"Locals continue to rely on this delight (part of the Daniel Patterson Group) for good food and a sleek, industrial-chic setting in prime Jack London Square. With windows facing the Square and counter seats offering great views into the open kitchen, it's hard to pick a perch; in either case, kick things off with one of the intriguing barrel-aged cocktails. The food is contemporary and seasonal, with exquisite ingredients in dishes like roasted Monterey squid with smoked fingerling potatoes, chorizo, and green olives, or lamb roulade with warm lentils and roasted fennel. For dessert, cinnamon churros with caramelized peaches and nasturtium whipped cream are quite divine. Haven now offers a fixed three- or four-course menu in the dining room as well as a limited à la carte at the bar.",0.0,37.0,3.0
CA,"949 Edgewater Blvd., Ste. A, Foster City 94404",Chinese,,Cooking Papa,$$,4.1,"Cantonese and Hong Kong-style dishes draw weekend crowds to the sleek and minimally adorned Cooking Papa, set back in a shopping center alongside one of the Foster City canals. Inside, find expats clustered around faux-granite tables armed with dark wood chairs and framed by a wall of windows running the length of the space-every seat has a glorious water view. A vast menu features all types of dishes, from simple yet heart-warming congee and soft tofu braised with vegetables, to sweet and salty barbecued pork-honey-glazed and intensely moist. Americanized standards like hot-and-sour soup may disappoint, so it's best to think outside the box and get the crispy, beignet-like egg puffs for dessert: they're perfect with strong black tea.",0.0,18.5,2.0
CA,"214 Healdsburg Ave., Healdsburg 95448",Mexican,Mexican,Mateo's Cocina Latina,$$,3.7,"On a warm Sonoma day, it's hard to beat the patio at Mateo's, unquestionably one of the area's most captivating. Surrounded by planter beds and protected by Sunbrellas, guests have a full view into the kitchen. And if the weather takes a turn, the interior, full of rustic wood furnishings and soft lighting, is just as beautiful as the outdoors. Flavors of the Yucatán abound here, from a heap of succulent cochinita pibil, to panucho pockets filled with a delicious black bean purée and topped with chicken and avocado. For extra heat, add a drop or two of the house-made habanero sauces. If you love them, you can buy bottles to take home-and if you can't handle the heat, a tall glass of hibiscus-raspberry agua fresca will cool things down.",0.0,37.0,2.0
CA,"1529 Fillmore St., San Francisco 94115",American,American,State Bird Provisions,$$$$,4.6,"The crowds start queuing up long before State Bird Provisions swings open its doors, with excited guests hoping to score one of their few dozen walk-in spots (you can also make reservations, but the process is still a coup). The buzzing and open kitchen located up front is the focal point of the space. The energy is palpable, and a night out at this popular spot can feel (in the best way possible) like you've scored a ticket to a very cool party. The bright, industrial-chic dining room features countrified yet sleek wooden tables; and playful pegboard walls showcasing intricate wire sculptures. The easygoing army of servers roll the kitchen's seasonal American small plates around dim sum-style on trolleys (or carry it by foot), showcasing each menu item with an accompanying price tag. It's hard not to want a taste of everything on offer, which is probably even more reason to come with as many friends as you can rally. A quenelle of rich squab liver pâté is spread on sweet almond cakes; while plump Guinea Hen dumplings are served in a fragrant hen broth. Then, a flaky, croissant-like wheat bread gets a creamy hit of burrata and thump of crushed black pepper; and ultra-fresh sweet peas are paired with spicy horseradish cream and fried parsnip chips.",1.0,37.0,4.0
CA,"5037 Geary Blvd., San Francisco 94118",Chinese,Sichuan,Sichuan Home,$,4.1,"One of the brightest offerings on Geary Boulevard, Sichuan Home lures diners far and wide. Its spotless dining room is a vision of varnished wood panels and mirrors, with plexiglass-topped tables for easy chili oil clean-up and menus that feature tempting photos of each item. A sampling of the wide-ranging Sichuan cuisine should include tender, bone-in rabbit with scallions, peanuts, and a perfect dab of scorching hot peppercorns. Fish with pickled cabbage gets a delightfully restorative hit of bold flavors from mustard greens and fresh green chilies, and red chilies star in aromatic dry-fried string beans with minced pork. For dessert, rich and velvety mango pudding, topped with grapefruit sorbet and fresh pineapple, is a tropical treat.",0.0,37.0,1.0
CA,"1085 Mission St., San Francisco 94103",Contemporary,American,AQ,$$$$,4.3,"Like its once-sketchy, increasingly tech-centric SoMa corridor, this chic Californian restaurant is aiming for the stars-and even if it doesn't always succeed, it's certainly never a dull ride. Whether you opt for the four-course or tasting menu, you'll be wowed by flavor combos that are always intriguing and often breathtaking: think silky-sweet scallop crudo with white sesame and pineapple, earthy beets with snap peas and lavender ice cream, and black cod with clam butter. AQ's hyperseasonal menus are gently accented by a quarterly décor shakeup; depending on the time of year, you'll find cherry blossoms or fall leaves accenting the sleek, neutral space. Be sure to come early to enjoy one of the exceptional cocktails at the front bar.",0.0,62.0,4.0
CA,"6755 Washington St., Yountville 94599",Italian,Pizza,Redd Wood,$$$,4.4,"Napa's answer to the hip Cal-Ital hot spots of San Francisco, Redd Wood boasts an edgy indie soundtrack and a parade of bearded, tattooed waiters. But unlike some cityside establishments, the staff here is personable and enthusiastic, and there's plenty of breathing room (including a private area that's popular for events). Artisan pizzas are the main draw, like a sassy spin on ""eggplant parm"" with coppa, basil, crispy breadcrumbs, and fried garlic. But don't let that limit your choices, as the house-cured salumi, fresh pastas, and alluring antipasti (think chilled corn soup with house bacon and pickled chanterelles) are also winners. Just be sure to save some room for the outstanding toffee cannoli as they are some of the best you'll ever have.",0.0,37.0,3.0
CA,"536 Golden Gate Ave., San Francisco 94102",Indian,Indian,Mela Tandoori Kitchen,$$,4.5,"If ""mela"" means ""fair"" in Hindi, then Tandoori Kitchen is aptly named. As fun and lively as a carnival, this welcoming spot sports brightly striped walls and colorful splashes of paint set aglow by stylish pendant lights. Its menu displays a vast litany of eats, and obliging servers are happy to lend a hand with useful recommendations. The overwhelming lunch buffet is a hit among office workers for hot, crispy samosas with sweet tamarind chutney, or fiery tandoori wings baked until smoky and juicy. The area takes a bit of a dive at sunset, but that doesn't curb this kitchen's appeal. Families keep coming to devour huge portions of aloo gobi in an onion-and-tomato masala along with intensely spicy lamb vindaloo-and inevitably leave toting leftovers.",0.0,37.0,2.0
